Datum,Zeit,Schritte
2026.02.14 10:42:00,10:42:00,34
2026.02.14 10:43:00,10:43:00,15
2026.02.14 10:45:00,10:45:00,10
2026.02.14 10:46:00,10:46:00,23
2026.02.14 10:47:00,10:47:00,28
2026.02.14 10:48:00,10:48:00,23
2026.02.14 10:49:00,10:49:00,11
2026.02.14 10:50:00,10:50:00,29
2026.02.14 10:53:00,10:53:00,10
2026.02.14 10:54:00,10:54:00,15
2026.02.14 10:55:00,10:55:00,14
2026.02.14 10:56:00,10:56:00,30
2026.02.14 10:57:00,10:57:00,35
2026.02.14 10:58:00,10:58:00,29
2026.02.14 10:59:00,10:59:00,14
2026.02.14 11:00:00,11:00:00,12
2026.02.14 11:01:00,11:01:00,22
2026.02.14 11:02:00,11:02:00,19
2026.02.14 11:07:00,11:07:00,15
2026.02.14 11:08:00,11:08:00,12
2026.02.14 11:10:00,11:10:00,16
2026.02.14 11:11:00,11:11:00,2
2026.02.14 11:12:00,11:12:00,61
2026.02.14 11:13:00,11:13:00,87
2026.02.14 11:14:00,11:14:00,32
2026.02.14 11:15:00,11:15:00,14
2026.02.14 11:19:00,11:19:00,13
2026.02.14 11:20:00,11:20:00,16
2026.02.14 11:22:00,11:22:00,19
2026.02.14 11:23:00,11:23:00,11
2026.02.14 11:24:00,11:24:00,15
2026.02.14 11:31:00,11:31:00,11
2026.02.14 11:40:00,11:40:00,22
2026.02.14 11:46:00,11:46:00,12
2026.02.14 11:48:00,11:48:00,34
2026.02.14 11:49:00,11:49:00,27
2026.02.14 11:52:00,11:52:00,10
2026.02.14 11:53:00,11:53:00,33
2026.02.14 11:58:00,11:58:00,24
2026.02.14 12:00:00,12:00:00,13
2026.02.14 12:03:00,12:03:00,13
2026.02.14 12:04:00,12:04:00,71
2026.02.14 12:05:00,12:05:00,35
2026.02.14 12:07:00,12:07:00,18
2026.02.14 12:09:00,12:09:00,40
2026.02.14 12:10:00,12:10:00,13
2026.02.14 12:11:00,12:11:00,31
2026.02.14 12:13:00,12:13:00,14
2026.02.14 12:14:00,12:14:00,25
2026.02.14 12:15:00,12:15:00,45
2026.02.14 12:16:00,12:16:00,40
2026.02.14 12:17:00,12:17:00,29
2026.02.14 12:18:00,12:18:00,53
2026.02.14 12:20:00,12:20:00,42
2026.02.14 12:21:00,12:21:00,22
2026.02.14 12:23:00,12:23:00,38
2026.02.14 12:24:00,12:24:00,42
2026.02.14 12:25:00,12:25:00,42
2026.02.14 12:28:00,12:28:00,11
2026.02.14 12:29:00,12:29:00,16
2026.02.14 12:30:00,12:30:00,28
2026.02.14 12:31:00,12:31:00,12
2026.02.14 12:32:00,12:32:00,11
2026.02.14 12:33:00,12:33:00,31
2026.02.14 12:35:00,12:35:00,32
2026.02.14 12:36:00,12:36:00,40
2026.02.14 12:37:00,12:37:00,51
2026.02.14 12:38:00,12:38:00,14
2026.02.14 12:39:00,12:39:00,11
2026.02.14 12:41:00,12:41:00,20
2026.02.14 12:45:00,12:45:00,11
2026.02.14 12:47:00,12:47:00,47
2026.02.14 12:48:00,12:48:00,17
2026.02.14 12:49:00,12:49:00,18
2026.02.14 12:50:00,12:50:00,33
2026.02.14 12:51:00,12:51:00,58
2026.02.14 12:53:00,12:53:00,13
2026.02.14 12:54:00,12:54:00,15
2026.02.14 12:55:00,12:55:00,15
2026.02.14 12:56:00,12:56:00,10
2026.02.14 12:57:00,12:57:00,24
2026.02.14 12:58:00,12:58:00,21
2026.02.14 12:59:00,12:59:00,36
2026.02.14 13:00:00,13:00:00,42
2026.02.14 13:01:00,13:01:00,100
2026.02.14 13:02:00,13:02:00,37
2026.02.14 13:06:00,13:06:00,10
2026.02.14 13:07:00,13:07:00,12
2026.02.14 13:08:00,13:08:00,10
2026.02.14 13:09:00,13:09:00,15
2026.02.14 13:10:00,13:10:00,33
2026.02.14 13:11:00,13:11:00,22
2026.02.14 13:14:00,13:14:00,11
2026.02.14 13:15:00,13:15:00,11
2026.02.14 13:16:00,13:16:00,2
2026.02.14 13:17:00,13:17:00,11
2026.02.14 13:20:00,13:20:00,12
2026.02.14 13:21:00,13:21:00,40
2026.02.14 13:22:00,13:22:00,12
2026.02.14 13:23:00,13:23:00,76
2026.02.14 13:24:00,13:24:00,71
2026.02.14 13:25:00,13:25:00,25
2026.02.14 13:26:00,13:26:00,75
2026.02.14 13:27:00,13:27:00,119
2026.02.14 13:28:00,13:28:00,124
2026.02.14 13:29:00,13:29:00,37
2026.02.14 13:30:00,13:30:00,53
2026.02.14 13:31:00,13:31:00,104
2026.02.14 13:32:00,13:32:00,34
2026.02.14 13:34:00,13:34:00,7
2026.02.14 13:35:00,13:35:00,12
2026.02.14 13:36:00,13:36:00,12
2026.02.14 13:38:00,13:38:00,25
2026.02.14 13:40:00,13:40:00,61
2026.02.14 13:41:00,13:41:00,11
2026.02.14 13:42:00,13:42:00,23
2026.02.14 13:45:00,13:45:00,12
2026.02.14 13:46:00,13:46:00,12
2026.02.14 13:47:00,13:47:00,33
2026.02.14 13:48:00,13:48:00,34
2026.02.14 13:49:00,13:49:00,27
2026.02.14 13:50:00,13:50:00,23
2026.02.14 13:51:00,13:51:00,8
2026.02.14 13:52:00,13:52:00,22
2026.02.14 13:53:00,13:53:00,22
2026.02.14 13:55:00,13:55:00,36
2026.02.14 13:56:00,13:56:00,30
2026.02.14 13:59:00,13:59:00,73
2026.02.14 14:00:00,14:00:00,16
2026.02.14 14:01:00,14:01:00,17
2026.02.14 14:07:00,14:07:00,21
2026.02.14 14:08:00,14:08:00,33
2026.02.14 14:09:00,14:09:00,16
2026.02.14 14:10:00,14:10:00,25
2026.02.14 14:11:00,14:11:00,16
2026.02.14 14:12:00,14:12:00,40
2026.02.14 14:13:00,14:13:00,37
2026.02.14 14:14:00,14:14:00,5
2026.02.14 14:15:00,14:15:00,30
2026.02.14 14:16:00,14:16:00,84
2026.02.14 14:17:00,14:17:00,99
2026.02.14 14:18:00,14:18:00,47
2026.02.14 14:19:00,14:19:00,113
2026.02.14 14:20:00,14:20:00,102
2026.02.14 14:21:00,14:21:00,65
2026.02.14 14:22:00,14:22:00,53
2026.02.14 14:23:00,14:23:00,73
2026.02.14 14:24:00,14:24:00,87
2026.02.14 14:25:00,14:25:00,6
2026.02.14 14:45:00,14:45:00,16
2026.02.14 14:46:00,14:46:00,13
2026.02.14 14:48:00,14:48:00,49
2026.02.14 14:49:00,14:49:00,11
2026.02.14 14:50:00,14:50:00,47
2026.02.14 14:52:00,14:52:00,10
2026.02.14 14:55:00,14:55:00,25
2026.02.14 14:56:00,14:56:00,4
2026.02.14 14:59:00,14:59:00,15
2026.02.14 15:00:00,15:00:00,12
2026.02.14 15:01:00,15:01:00,18
2026.02.14 15:02:00,15:02:00,10
2026.02.14 15:08:00,15:08:00,13
2026.02.14 15:09:00,15:09:00,13
2026.02.14 15:10:00,15:10:00,37
2026.02.14 15:12:00,15:12:00,11
2026.02.14 15:13:00,15:13:00,26
2026.02.14 15:16:00,15:16:00,34
2026.02.14 15:17:00,15:17:00,14
2026.02.14 15:20:00,15:20:00,10
2026.02.14 15:21:00,15:21:00,77
2026.02.14 15:22:00,15:22:00,7
2026.02.14 15:24:00,15:24:00,34
2026.02.14 15:25:00,15:25:00,10
2026.02.14 15:26:00,15:26:00,38
2026.02.14 15:29:00,15:29:00,25
2026.02.14 15:30:00,15:30:00,17
2026.02.14 15:32:00,15:32:00,20
2026.02.14 15:33:00,15:33:00,37
2026.02.14 15:34:00,15:34:00,17
2026.02.14 15:35:00,15:35:00,53
2026.02.14 15:36:00,15:36:00,42
2026.02.14 15:37:00,15:37:00,26
2026.02.14 15:41:00,15:41:00,10
2026.02.14 15:42:00,15:42:00,23
2026.02.14 15:43:00,15:43:00,26
2026.02.14 15:44:00,15:44:00,39
2026.02.14 15:45:00,15:45:00,25
2026.02.14 15:46:00,15:46:00,21
2026.02.14 15:47:00,15:47:00,26
2026.02.14 15:48:00,15:48:00,13
2026.02.14 15:49:00,15:49:00,8
2026.02.14 15:50:00,15:50:00,10
2026.02.14 15:51:00,15:51:00,61
2026.02.14 15:52:00,15:52:00,51
2026.02.14 15:53:00,15:53:00,12
2026.02.14 15:54:00,15:54:00,14
2026.02.14 15:55:00,15:55:00,18
2026.02.14 15:56:00,15:56:00,31
2026.02.14 15:57:00,15:57:00,57
2026.02.14 16:00:00,16:00:00,33
2026.02.14 16:01:00,16:01:00,12
2026.02.14 16:02:00,16:02:00,15
2026.02.14 16:03:00,16:03:00,20
2026.02.14 16:05:00,16:05:00,34
2026.02.14 16:06:00,16:06:00,19
2026.02.14 16:07:00,16:07:00,42
2026.02.14 16:08:00,16:08:00,10
2026.02.14 16:09:00,16:09:00,20
2026.02.14 16:10:00,16:10:00,12
2026.02.14 16:11:00,16:11:00,19
2026.02.14 16:12:00,16:12:00,42
2026.02.14 16:13:00,16:13:00,56
2026.02.14 16:14:00,16:14:00,34
2026.02.14 16:16:00,16:16:00,29
2026.02.14 16:17:00,16:17:00,24
2026.02.14 16:18:00,16:18:00,39
2026.02.14 16:20:00,16:20:00,25
2026.02.14 16:21:00,16:21:00,32
2026.02.14 16:22:00,16:22:00,15
2026.02.14 16:23:00,16:23:00,12
2026.02.14 16:25:00,16:25:00,17
2026.02.14 16:26:00,16:26:00,18
2026.02.14 16:27:00,16:27:00,41
2026.02.14 16:28:00,16:28:00,50
2026.02.14 16:29:00,16:29:00,37
2026.02.14 16:30:00,16:30:00,85
2026.02.14 16:31:00,16:31:00,80
2026.02.14 16:32:00,16:32:00,27
2026.02.14 16:33:00,16:33:00,30
2026.02.14 16:34:00,16:34:00,42
2026.02.14 16:35:00,16:35:00,51
2026.02.14 16:36:00,16:36:00,33
2026.02.14 16:38:00,16:38:00,12
2026.02.14 16:39:00,16:39:00,31
2026.02.14 16:40:00,16:40:00,34
2026.02.14 16:41:00,16:41:00,67
2026.02.14 16:42:00,16:42:00,22
2026.02.14 16:43:00,16:43:00,48
2026.02.14 16:44:00,16:44:00,38
2026.02.14 16:45:00,16:45:00,18
2026.02.14 16:46:00,16:46:00,23
2026.02.14 16:47:00,16:47:00,24
2026.02.14 16:48:00,16:48:00,12
2026.02.14 16:49:00,16:49:00,20
2026.02.14 16:51:00,16:51:00,28
2026.02.14 16:52:00,16:52:00,40
2026.02.14 16:53:00,16:53:00,73
2026.02.14 16:54:00,16:54:00,46
2026.02.14 16:55:00,16:55:00,51
2026.02.14 16:56:00,16:56:00,47
2026.02.14 16:57:00,16:57:00,26
2026.02.14 16:58:00,16:58:00,14
2026.02.14 16:59:00,16:59:00,73
2026.02.14 17:00:00,17:00:00,54
2026.02.14 17:01:00,17:01:00,28
2026.02.14 17:02:00,17:02:00,43
2026.02.14 17:03:00,17:03:00,27
2026.02.14 17:04:00,17:04:00,23
2026.02.14 17:06:00,17:06:00,10
2026.02.14 17:07:00,17:07:00,14
2026.02.14 17:10:00,17:10:00,11
2026.02.14 17:11:00,17:11:00,49
2026.02.14 17:13:00,17:13:00,29
2026.02.14 17:14:00,17:14:00,39
2026.02.14 17:15:00,17:15:00,76
2026.02.14 17:16:00,17:16:00,111
2026.02.14 17:17:00,17:17:00,72
2026.02.14 17:18:00,17:18:00,54
2026.02.14 17:19:00,17:19:00,32
2026.02.14 17:20:00,17:20:00,38
2026.02.14 17:21:00,17:21:00,50
2026.02.14 17:22:00,17:22:00,70
2026.02.14 17:23:00,17:23:00,32
2026.02.14 18:19:00,18:19:00,47
2026.02.14 18:20:00,18:20:00,6
2026.02.14 18:21:00,18:21:00,13
2026.02.14 18:22:00,18:22:00,34
2026.02.14 18:23:00,18:23:00,30
2026.02.14 18:27:00,18:27:00,34
2026.02.14 18:28:00,18:28:00,13
2026.02.14 18:29:00,18:29:00,27
2026.02.14 18:30:00,18:30:00,29
2026.02.14 18:32:00,18:32:00,27
2026.02.14 18:33:00,18:33:00,47
2026.02.14 18:39:00,18:39:00,15
2026.02.14 18:40:00,18:40:00,23
2026.02.14 18:41:00,18:41:00,14
2026.02.14 18:45:00,18:45:00,17
2026.02.14 18:46:00,18:46:00,15
2026.02.14 18:48:00,18:48:00,53
2026.02.14 18:49:00,18:49:00,22
2026.02.14 18:50:00,18:50:00,38
2026.02.14 18:51:00,18:51:00,23
2026.02.14 18:52:00,18:52:00,51
2026.02.14 18:53:00,18:53:00,34
2026.02.14 18:54:00,18:54:00,29
2026.02.14 18:55:00,18:55:00,18
2026.02.14 18:56:00,18:56:00,10
2026.02.14 18:57:00,18:57:00,17
2026.02.14 18:58:00,18:58:00,11
2026.02.14 18:59:00,18:59:00,28
2026.02.14 19:00:00,19:00:00,6
2026.02.14 19:02:00,19:02:00,39
2026.02.14 19:04:00,19:04:00,42
2026.02.14 19:05:00,19:05:00,15
2026.02.14 19:08:00,19:08:00,15
2026.02.14 19:09:00,19:09:00,11
2026.02.14 19:11:00,19:11:00,48
2026.02.14 19:12:00,19:12:00,35
2026.02.14 19:13:00,19:13:00,21
2026.02.14 19:14:00,19:14:00,130
2026.02.14 19:15:00,19:15:00,73
2026.02.14 19:16:00,19:16:00,91
2026.02.14 19:17:00,19:17:00,65
2026.02.14 19:18:00,19:18:00,25
2026.02.14 19:19:00,19:19:00,100
2026.02.14 19:20:00,19:20:00,29
2026.02.14 19:21:00,19:21:00,78
2026.02.14 19:22:00,19:22:00,53
2026.02.14 19:23:00,19:23:00,60
2026.02.14 19:24:00,19:24:00,11
2026.02.14 19:25:00,19:25:00,104
2026.02.14 19:26:00,19:26:00,110
2026.02.14 19:27:00,19:27:00,63
2026.02.14 19:45:00,19:45:00,14
2026.02.14 19:56:00,19:56:00,28
2026.02.14 19:58:00,19:58:00,65
2026.02.14 19:59:00,19:59:00,105
2026.02.14 20:00:00,20:00:00,112
2026.02.14 20:01:00,20:01:00,74
2026.02.14 20:02:00,20:02:00,63
2026.02.14 20:04:00,20:04:00,13
2026.02.14 20:05:00,20:05:00,114
2026.02.14 20:06:00,20:06:00,101
2026.02.14 20:07:00,20:07:00,6
2026.02.14 20:08:00,20:08:00,21
2026.02.14 20:11:00,20:11:00,27
2026.02.14 20:12:00,20:12:00,14
2026.02.14 20:14:00,20:14:00,10
2026.02.14 20:16:00,20:16:00,12
2026.02.14 20:33:00,20:33:00,11
2026.02.14 20:41:00,20:41:00,8
2026.02.14 20:51:00,20:51:00,29
2026.02.14 20:52:00,20:52:00,9
2026.02.14 21:06:00,21:06:00,10
2026.02.14 21:10:00,21:10:00,10
2026.02.14 21:19:00,21:19:00,64
2026.02.14 21:20:00,21:20:00,106
2026.02.14 21:21:00,21:21:00,103
2026.02.14 21:22:00,21:22:00,106
2026.02.14 21:23:00,21:23:00,38
2026.02.14 21:24:00,21:24:00,80
2026.02.14 21:25:00,21:25:00,104
2026.02.14 21:26:00,21:26:00,120
2026.02.14 21:27:00,21:27:00,8
2026.02.14 21:35:00,21:35:00,10
2026.02.14 21:37:00,21:37:00,15
2026.02.14 21:38:00,21:38:00,0
2026.02.14 21:58:00,21:58:00,92
2026.02.14 21:59:00,21:59:00,11
2026.02.14 22:11:00,22:11:00,22
2026.02.14 22:13:00,22:13:00,12
2026.02.14 22:14:00,22:14:00,10
2026.02.14 22:15:00,22:15:00,10
2026.02.14 22:16:00,22:16:00,16
2026.02.14 22:24:00,22:24:00,34
2026.02.14 22:26:00,22:26:00,56
2026.02.14 22:27:00,22:27:00,37
2026.02.14 22:28:00,22:28:00,9
2026.02.14 22:29:00,22:29:00,22
2026.02.14 22:31:00,22:31:00,32
2026.02.14 22:32:00,22:32:00,46
2026.02.14 22:33:00,22:33:00,28
2026.02.14 22:34:00,22:34:00,52
2026.02.14 22:37:00,22:37:00,9
2026.02.14 22:43:00,22:43:00,32
2026.02.14 22:45:00,22:45:00,15
2026.02.14 22:55:00,22:55:00,9
2026.02.14 23:12:00,23:12:00,6
2026.02.15 00:48:00,00:48:00,22
2026.02.15 00:49:00,00:49:00,58
2026.02.15 09:49:00,09:49:00,35
2026.02.15 09:50:00,09:50:00,17
2026.02.15 09:51:00,09:51:00,24
2026.02.15 11:15:00,11:15:00,25
2026.02.15 11:16:00,11:16:00,2
2026.02.15 11:17:00,11:17:00,11
2026.02.15 11:18:00,11:18:00,12
2026.02.15 11:32:00,11:32:00,50
2026.02.15 11:33:00,11:33:00,9
2026.02.15 11:34:00,11:34:00,21
2026.02.15 11:35:00,11:35:00,10
2026.02.15 11:36:00,11:36:00,14
2026.02.15 12:20:00,12:20:00,15
2026.02.15 12:30:00,12:30:00,17
2026.02.15 12:31:00,12:31:00,13
2026.02.15 12:33:00,12:33:00,20
2026.02.15 12:34:00,12:34:00,1
2026.02.15 12:37:00,12:37:00,8
2026.02.15 12:42:00,12:42:00,7
2026.02.15 12:45:00,12:45:00,8
2026.02.15 12:50:00,12:50:00,14
2026.02.15 12:52:00,12:52:00,8
2026.02.15 12:53:00,12:53:00,18
2026.02.15 12:57:00,12:57:00,7
2026.02.15 12:58:00,12:58:00,12
2026.02.15 12:59:00,12:59:00,18
2026.02.15 13:01:00,13:01:00,84
2026.02.15 13:02:00,13:02:00,6
2026.02.15 13:03:00,13:03:00,10
2026.02.15 13:04:00,13:04:00,8
2026.02.15 13:06:00,13:06:00,33
2026.02.15 13:07:00,13:07:00,41
2026.02.15 14:38:00,14:38:00,21
2026.02.15 14:46:00,14:46:00,20
2026.02.15 17:30:00,17:30:00,19
2026.02.15 17:31:00,17:31:00,11
2026.02.15 17:32:00,17:32:00,17
2026.02.15 17:33:00,17:33:00,38
2026.02.15 17:35:00,17:35:00,18
2026.02.15 17:41:00,17:41:00,22
2026.02.15 17:43:00,17:43:00,52
2026.02.15 17:44:00,17:44:00,33
2026.02.15 18:21:00,18:21:00,20
2026.02.15 18:22:00,18:22:00,10
2026.02.15 18:24:00,18:24:00,7
2026.02.15 18:32:00,18:32:00,35
2026.02.15 18:34:00,18:34:00,6
2026.02.15 18:37:00,18:37:00,17
2026.02.15 18:38:00,18:38:00,10
2026.02.15 18:40:00,18:40:00,18
2026.02.15 18:41:00,18:41:00,11
2026.02.15 18:42:00,18:42:00,25
2026.02.15 18:43:00,18:43:00,45
2026.02.15 18:44:00,18:44:00,32
2026.02.15 18:45:00,18:45:00,56
2026.02.15 18:46:00,18:46:00,72
2026.02.15 18:47:00,18:47:00,7
2026.02.15 18:48:00,18:48:00,54
2026.02.15 18:49:00,18:49:00,10
2026.02.15 19:11:00,19:11:00,18
2026.02.15 19:13:00,19:13:00,10
2026.02.15 19:45:00,19:45:00,15
2026.02.15 19:46:00,19:46:00,56
2026.02.15 19:47:00,19:47:00,27
2026.02.15 19:48:00,19:48:00,8
2026.02.15 19:49:00,19:49:00,51
2026.02.15 19:50:00,19:50:00,22
2026.02.15 19:53:00,19:53:00,28
2026.02.15 19:54:00,19:54:00,20
2026.02.15 19:55:00,19:55:00,11
2026.02.15 19:56:00,19:56:00,35
2026.02.15 19:57:00,19:57:00,37
2026.02.15 19:58:00,19:58:00,59
2026.02.15 19:59:00,19:59:00,66
2026.02.15 20:00:00,20:00:00,4
2026.02.15 20:05:00,20:05:00,14
2026.02.15 20:06:00,20:06:00,60
2026.02.15 20:07:00,20:07:00,28
2026.02.15 20:08:00,20:08:00,10
2026.02.15 20:19:00,20:19:00,61
2026.02.15 20:20:00,20:20:00,6
2026.02.15 20:22:00,20:22:00,13
2026.02.15 20:23:00,20:23:00,33
2026.02.15 20:24:00,20:24:00,45
2026.02.15 20:25:00,20:25:00,15
2026.02.15 20:26:00,20:26:00,74
2026.02.15 20:27:00,20:27:00,19
2026.02.15 20:28:00,20:28:00,12
2026.02.15 20:29:00,20:29:00,24
2026.02.15 20:30:00,20:30:00,12
2026.02.15 20:31:00,20:31:00,28
2026.02.15 20:32:00,20:32:00,12
2026.02.15 20:33:00,20:33:00,10
2026.02.15 20:34:00,20:34:00,22
2026.02.15 20:35:00,20:35:00,31
2026.02.15 20:36:00,20:36:00,14
2026.02.15 21:33:00,21:33:00,14
2026.02.15 21:34:00,21:34:00,47
2026.02.15 21:35:00,21:35:00,36
2026.02.15 21:36:00,21:36:00,12
2026.02.15 21:37:00,21:37:00,18
2026.02.15 21:38:00,21:38:00,20
2026.02.15 21:39:00,21:39:00,11
2026.02.15 22:26:00,22:26:00,12
2026.02.15 22:27:00,22:27:00,20
2026.02.15 22:28:00,22:28:00,30
2026.02.15 22:29:00,22:29:00,38
2026.02.15 22:58:00,22:58:00,28
2026.02.15 23:07:00,23:07:00,6
2026.02.15 23:30:00,23:30:00,25
