Datum,Zeit,Schritte
2026.02.20 13:19:00,13:19:00,38
2026.02.20 13:36:00,13:36:00,11
2026.02.20 13:53:00,13:53:00,32
2026.02.20 13:54:00,13:54:00,94
2026.02.20 13:55:00,13:55:00,111
2026.02.20 13:56:00,13:56:00,100
2026.02.20 13:57:00,13:57:00,112
2026.02.20 13:58:00,13:58:00,118
2026.02.20 13:59:00,13:59:00,119
2026.02.20 14:00:00,14:00:00,117
2026.02.20 14:01:00,14:01:00,116
2026.02.20 14:02:00,14:02:00,113
2026.02.20 14:03:00,14:03:00,109
2026.02.20 14:04:00,14:04:00,108
2026.02.20 14:05:00,14:05:00,103
2026.02.20 14:06:00,14:06:00,32
2026.02.20 14:07:00,14:07:00,30
2026.02.20 14:08:00,14:08:00,30
2026.02.20 14:09:00,14:09:00,67
2026.02.20 14:10:00,14:10:00,5
2026.02.20 14:13:00,14:13:00,22
2026.02.20 14:14:00,14:14:00,6
2026.02.20 14:15:00,14:15:00,9
2026.02.20 14:16:00,14:16:00,20
2026.02.20 14:17:00,14:17:00,36
2026.02.20 14:18:00,14:18:00,15
2026.02.20 14:20:00,14:20:00,35
2026.02.20 14:21:00,14:21:00,12
2026.02.20 14:26:00,14:26:00,18
2026.02.20 14:28:00,14:28:00,21
2026.02.20 14:29:00,14:29:00,36
2026.02.20 14:30:00,14:30:00,18
2026.02.20 14:31:00,14:31:00,10
2026.02.20 14:34:00,14:34:00,19
2026.02.20 14:40:00,14:40:00,11
2026.02.20 15:00:00,15:00:00,12
2026.02.20 15:01:00,15:01:00,15
2026.02.20 15:11:00,15:11:00,21
2026.02.20 15:12:00,15:12:00,9
2026.02.20 15:13:00,15:13:00,17
2026.02.20 15:14:00,15:14:00,40
2026.02.20 15:15:00,15:15:00,26
2026.02.20 15:16:00,15:16:00,13
2026.02.20 15:17:00,15:17:00,33
2026.02.20 15:18:00,15:18:00,7
2026.02.20 15:19:00,15:19:00,68
2026.02.20 15:20:00,15:20:00,52
2026.02.20 15:21:00,15:21:00,117
2026.02.20 15:22:00,15:22:00,116
2026.02.20 15:23:00,15:23:00,115
2026.02.20 15:24:00,15:24:00,115
2026.02.20 15:25:00,15:25:00,116
2026.02.20 15:26:00,15:26:00,114
2026.02.20 15:27:00,15:27:00,114
2026.02.20 15:28:00,15:28:00,101
2026.02.20 15:29:00,15:29:00,14
2026.02.20 15:30:00,15:30:00,23
2026.02.20 16:58:00,16:58:00,108
2026.02.20 16:59:00,16:59:00,105
2026.02.20 17:00:00,17:00:00,98
2026.02.20 17:01:00,17:01:00,91
2026.02.20 17:02:00,17:02:00,32
2026.02.20 17:03:00,17:03:00,28
2026.02.20 17:04:00,17:04:00,26
2026.02.20 17:05:00,17:05:00,15
2026.02.20 17:06:00,17:06:00,36
2026.02.20 17:07:00,17:07:00,50
2026.02.20 17:08:00,17:08:00,14
2026.02.20 17:10:00,17:10:00,0
2026.02.20 17:11:00,17:11:00,0
2026.02.20 17:12:00,17:12:00,0
2026.02.20 17:13:00,17:13:00,0
2026.02.20 17:14:00,17:14:00,0
2026.02.20 17:15:00,17:15:00,0
2026.02.20 17:16:00,17:16:00,0
2026.02.20 17:17:00,17:17:00,63
2026.02.20 17:18:00,17:18:00,0
2026.02.20 17:19:00,17:19:00,25
2026.02.20 17:20:00,17:20:00,11
2026.02.20 17:21:00,17:21:00,11
2026.02.20 17:22:00,17:22:00,14
2026.02.20 17:23:00,17:23:00,12
2026.02.20 17:24:00,17:24:00,24
2026.02.20 17:25:00,17:25:00,1
2026.02.20 17:26:00,17:26:00,0
2026.02.20 17:27:00,17:27:00,0
2026.02.20 17:28:00,17:28:00,0
2026.02.20 17:29:00,17:29:00,0
2026.02.20 17:30:00,17:30:00,0
2026.02.20 17:31:00,17:31:00,17
2026.02.20 17:32:00,17:32:00,27
2026.02.20 17:33:00,17:33:00,42
2026.02.20 17:34:00,17:34:00,0
2026.02.20 17:35:00,17:35:00,0
2026.02.20 17:36:00,17:36:00,0
2026.02.20 17:37:00,17:37:00,0
2026.02.20 17:38:00,17:38:00,0
2026.02.20 17:39:00,17:39:00,0
2026.02.20 17:40:00,17:40:00,12
2026.02.20 17:41:00,17:41:00,0
2026.02.20 17:42:00,17:42:00,37
2026.02.20 17:43:00,17:43:00,0
2026.02.20 17:44:00,17:44:00,0
2026.02.20 17:45:00,17:45:00,21
2026.02.20 17:46:00,17:46:00,53
2026.02.20 17:47:00,17:47:00,70
2026.02.20 17:48:00,17:48:00,14
2026.02.20 17:49:00,17:49:00,21
2026.02.20 17:50:00,17:50:00,31
2026.02.20 17:51:00,17:51:00,21
2026.02.20 17:52:00,17:52:00,64
2026.02.20 17:53:00,17:53:00,13
2026.02.20 17:54:00,17:54:00,0
2026.02.20 17:55:00,17:55:00,17
2026.02.20 17:56:00,17:56:00,0
2026.02.20 17:57:00,17:57:00,42
2026.02.20 17:58:00,17:58:00,0
2026.02.20 17:59:00,17:59:00,25
2026.02.20 18:00:00,18:00:00,45
2026.02.20 18:01:00,18:01:00,22
2026.02.20 18:02:00,18:02:00,66
2026.02.20 18:03:00,18:03:00,21
2026.02.20 18:04:00,18:04:00,14
2026.02.20 18:05:00,18:05:00,89
2026.02.20 18:06:00,18:06:00,86
2026.02.20 18:07:00,18:07:00,0
2026.02.20 18:08:00,18:08:00,12
2026.02.20 18:09:00,18:09:00,13
2026.02.20 18:10:00,18:10:00,14
2026.02.20 18:11:00,18:11:00,13
2026.02.20 18:12:00,18:12:00,33
2026.02.20 18:13:00,18:13:00,64
2026.02.20 18:14:00,18:14:00,0
2026.02.20 18:15:00,18:15:00,0
2026.02.20 18:16:00,18:16:00,0
2026.02.20 18:17:00,18:17:00,0
2026.02.20 18:18:00,18:18:00,23
2026.02.20 18:19:00,18:19:00,64
2026.02.20 18:20:00,18:20:00,0
2026.02.20 18:21:00,18:21:00,0
2026.02.20 18:22:00,18:22:00,0
2026.02.20 18:23:00,18:23:00,0
2026.02.20 18:24:00,18:24:00,0
2026.02.20 18:25:00,18:25:00,10
2026.02.20 18:26:00,18:26:00,40
2026.02.20 18:27:00,18:27:00,0
2026.02.20 18:28:00,18:28:00,62
2026.02.20 18:29:00,18:29:00,34
2026.02.20 18:30:00,18:30:00,21
2026.02.20 18:31:00,18:31:00,17
2026.02.20 18:32:00,18:32:00,22
2026.02.20 18:33:00,18:33:00,39
2026.02.20 18:34:00,18:34:00,74
2026.02.20 18:35:00,18:35:00,43
2026.02.20 18:36:00,18:36:00,86
2026.02.20 18:37:00,18:37:00,116
2026.02.20 18:38:00,18:38:00,108
2026.02.20 18:39:00,18:39:00,107
2026.02.20 18:40:00,18:40:00,110
2026.02.20 18:41:00,18:41:00,76
2026.02.20 18:42:00,18:42:00,104
2026.02.20 18:43:00,18:43:00,96
2026.02.20 18:44:00,18:44:00,90
2026.02.20 18:45:00,18:45:00,84
2026.02.20 18:46:00,18:46:00,28
2026.02.20 18:47:00,18:47:00,84
2026.02.20 18:48:00,18:48:00,81
2026.02.20 18:49:00,18:49:00,68
2026.02.20 18:50:00,18:50:00,103
2026.02.20 18:51:00,18:51:00,39
2026.02.20 18:52:00,18:52:00,74
2026.02.20 18:53:00,18:53:00,104
2026.02.20 18:54:00,18:54:00,65
2026.02.20 18:55:00,18:55:00,67
2026.02.20 18:56:00,18:56:00,54
2026.02.20 18:57:00,18:57:00,27
2026.02.20 18:58:00,18:58:00,11
2026.02.20 18:59:00,18:59:00,30
2026.02.20 19:01:00,19:01:00,12
2026.02.20 19:02:00,19:02:00,11
2026.02.20 19:07:00,19:07:00,16
2026.02.20 19:09:00,19:09:00,30
2026.02.20 19:10:00,19:10:00,22
2026.02.20 19:11:00,19:11:00,47
2026.02.20 19:12:00,19:12:00,16
2026.02.20 19:13:00,19:13:00,44
2026.02.20 19:16:00,19:16:00,12
2026.02.20 20:04:00,20:04:00,40
2026.02.20 20:05:00,20:05:00,23
2026.02.20 20:06:00,20:06:00,19
2026.02.20 20:07:00,20:07:00,31
2026.02.20 20:08:00,20:08:00,53
2026.02.20 22:07:00,22:07:00,11
2026.02.21 07:05:00,07:05:00,19
2026.02.21 07:34:00,07:34:00,24
2026.02.21 07:35:00,07:35:00,8
2026.02.21 07:37:00,07:37:00,28
2026.02.21 07:38:00,07:38:00,49
2026.02.21 07:39:00,07:39:00,37
2026.02.21 07:40:00,07:40:00,41
2026.02.21 07:41:00,07:41:00,35
2026.02.21 07:42:00,07:42:00,57
2026.02.21 07:43:00,07:43:00,33
2026.02.21 07:44:00,07:44:00,25
2026.02.21 07:45:00,07:45:00,22
2026.02.21 07:47:00,07:47:00,47
2026.02.21 07:48:00,07:48:00,85
2026.02.21 07:49:00,07:49:00,29
2026.02.21 07:50:00,07:50:00,56
2026.02.21 07:51:00,07:51:00,52
2026.02.21 07:52:00,07:52:00,51
2026.02.21 07:53:00,07:53:00,39
2026.02.21 07:54:00,07:54:00,59
2026.02.21 07:55:00,07:55:00,11
2026.02.21 07:56:00,07:56:00,11
2026.02.21 08:18:00,08:18:00,20
2026.02.21 08:21:00,08:21:00,16
2026.02.21 08:22:00,08:22:00,12
2026.02.21 08:29:00,08:29:00,55
2026.02.21 08:30:00,08:30:00,63
2026.02.21 08:31:00,08:31:00,72
2026.02.21 08:32:00,08:32:00,111
2026.02.21 08:33:00,08:33:00,78
2026.02.21 08:34:00,08:34:00,26
2026.02.21 08:37:00,08:37:00,30
2026.02.21 08:48:00,08:48:00,59
2026.02.21 08:49:00,08:49:00,98
2026.02.21 08:50:00,08:50:00,105
2026.02.21 08:51:00,08:51:00,71
2026.02.21 08:52:00,08:52:00,18
2026.02.21 08:53:00,08:53:00,23
2026.02.21 08:57:00,08:57:00,11
2026.02.21 08:59:00,08:59:00,11
2026.02.21 09:00:00,09:00:00,1
2026.02.21 09:06:00,09:06:00,10
2026.02.21 09:07:00,09:07:00,12
2026.02.21 09:09:00,09:09:00,12
2026.02.21 09:11:00,09:11:00,18
2026.02.21 09:12:00,09:12:00,46
2026.02.21 09:13:00,09:13:00,41
2026.02.21 09:14:00,09:14:00,20
2026.02.21 09:15:00,09:15:00,5
2026.02.21 09:16:00,09:16:00,13
2026.02.21 09:17:00,09:17:00,3
2026.02.21 09:18:00,09:18:00,11
2026.02.21 09:20:00,09:20:00,14
2026.02.21 09:21:00,09:21:00,10
2026.02.21 09:23:00,09:23:00,21
2026.02.21 09:25:00,09:25:00,22
2026.02.21 09:26:00,09:26:00,39
2026.02.21 09:27:00,09:27:00,16
2026.02.21 09:28:00,09:28:00,22
2026.02.21 09:30:00,09:30:00,23
2026.02.21 09:32:00,09:32:00,15
2026.02.21 09:33:00,09:33:00,22
2026.02.21 09:34:00,09:34:00,34
2026.02.21 09:35:00,09:35:00,24
2026.02.21 09:36:00,09:36:00,28
2026.02.21 09:38:00,09:38:00,20
2026.02.21 09:39:00,09:39:00,38
2026.02.21 09:40:00,09:40:00,15
2026.02.21 09:41:00,09:41:00,11
2026.02.21 09:42:00,09:42:00,29
2026.02.21 09:45:00,09:45:00,27
2026.02.21 09:46:00,09:46:00,37
2026.02.21 09:47:00,09:47:00,11
2026.02.21 09:49:00,09:49:00,55
2026.02.21 09:50:00,09:50:00,38
2026.02.21 09:51:00,09:51:00,18
2026.02.21 09:52:00,09:52:00,10
2026.02.21 09:53:00,09:53:00,32
2026.02.21 09:54:00,09:54:00,10
2026.02.21 09:56:00,09:56:00,39
2026.02.21 09:58:00,09:58:00,21
2026.02.21 09:59:00,09:59:00,24
2026.02.21 10:01:00,10:01:00,32
2026.02.21 10:02:00,10:02:00,29
2026.02.21 10:03:00,10:03:00,49
2026.02.21 10:04:00,10:04:00,55
2026.02.21 10:05:00,10:05:00,34
2026.02.21 10:06:00,10:06:00,22
2026.02.21 10:07:00,10:07:00,11
2026.02.21 10:09:00,10:09:00,10
2026.02.21 10:10:00,10:10:00,10
2026.02.21 10:11:00,10:11:00,15
2026.02.21 10:12:00,10:12:00,11
2026.02.21 10:13:00,10:13:00,20
2026.02.21 10:14:00,10:14:00,17
2026.02.21 10:15:00,10:15:00,48
2026.02.21 10:17:00,10:17:00,15
2026.02.21 10:18:00,10:18:00,11
2026.02.21 10:19:00,10:19:00,30
2026.02.21 10:20:00,10:20:00,21
2026.02.21 10:21:00,10:21:00,40
2026.02.21 10:22:00,10:22:00,40
2026.02.21 10:23:00,10:23:00,32
2026.02.21 10:24:00,10:24:00,14
2026.02.21 10:25:00,10:25:00,12
2026.02.21 10:27:00,10:27:00,19
2026.02.21 10:28:00,10:28:00,38
2026.02.21 10:29:00,10:29:00,6
2026.02.21 10:30:00,10:30:00,17
2026.02.21 10:34:00,10:34:00,17
2026.02.21 10:38:00,10:38:00,30
2026.02.21 10:50:00,10:50:00,22
2026.02.21 10:57:00,10:57:00,10
2026.02.21 11:04:00,11:04:00,11
2026.02.21 11:05:00,11:05:00,17
2026.02.21 11:06:00,11:06:00,46
2026.02.21 11:07:00,11:07:00,13
2026.02.21 11:08:00,11:08:00,54
2026.02.21 11:09:00,11:09:00,10
2026.02.21 11:14:00,11:14:00,10
2026.02.21 11:23:00,11:23:00,16
2026.02.21 11:25:00,11:25:00,23
2026.02.21 11:26:00,11:26:00,11
2026.02.21 11:30:00,11:30:00,17
2026.02.21 11:31:00,11:31:00,59
2026.02.21 11:32:00,11:32:00,96
2026.02.21 11:33:00,11:33:00,12
2026.02.21 11:34:00,11:34:00,55
2026.02.21 11:35:00,11:35:00,25
2026.02.21 11:36:00,11:36:00,31
2026.02.21 11:37:00,11:37:00,89
2026.02.21 11:38:00,11:38:00,52
2026.02.21 11:39:00,11:39:00,40
2026.02.21 11:41:00,11:41:00,40
2026.02.21 11:44:00,11:44:00,40
2026.02.21 11:46:00,11:46:00,12
2026.02.21 11:47:00,11:47:00,49
2026.02.21 11:49:00,11:49:00,36
2026.02.21 11:50:00,11:50:00,23
2026.02.21 11:54:00,11:54:00,56
2026.02.21 11:55:00,11:55:00,32
2026.02.21 11:58:00,11:58:00,47
2026.02.21 11:59:00,11:59:00,54
2026.02.21 12:00:00,12:00:00,54
2026.02.21 12:01:00,12:01:00,21
2026.02.21 12:02:00,12:02:00,22
2026.02.21 12:05:00,12:05:00,19
2026.02.21 12:06:00,12:06:00,43
2026.02.21 12:09:00,12:09:00,12
2026.02.21 12:10:00,12:10:00,38
2026.02.21 12:11:00,12:11:00,10
2026.02.21 12:12:00,12:12:00,54
2026.02.21 12:13:00,12:13:00,17
2026.02.21 12:14:00,12:14:00,13
2026.02.21 12:18:00,12:18:00,14
2026.02.21 12:19:00,12:19:00,15
2026.02.21 12:21:00,12:21:00,13
2026.02.21 12:22:00,12:22:00,24
2026.02.21 12:24:00,12:24:00,27
2026.02.21 12:29:00,12:29:00,10
2026.02.21 12:30:00,12:30:00,9
2026.02.21 12:36:00,12:36:00,10
2026.02.21 12:37:00,12:37:00,3
2026.02.21 12:40:00,12:40:00,15
2026.02.21 12:41:00,12:41:00,70
2026.02.21 12:42:00,12:42:00,23
2026.02.21 12:43:00,12:43:00,22
2026.02.21 12:44:00,12:44:00,43
2026.02.21 12:45:00,12:45:00,3
2026.02.21 12:47:00,12:47:00,12
2026.02.21 12:48:00,12:48:00,46
2026.02.21 12:49:00,12:49:00,39
2026.02.21 13:02:00,13:02:00,13
2026.02.21 13:03:00,13:03:00,24
2026.02.21 13:10:00,13:10:00,10
2026.02.21 13:11:00,13:11:00,23
2026.02.21 13:12:00,13:12:00,10
2026.02.21 13:13:00,13:13:00,22
2026.02.21 13:14:00,13:14:00,15
2026.02.21 13:15:00,13:15:00,22
2026.02.21 13:17:00,13:17:00,12
2026.02.21 13:18:00,13:18:00,54
2026.02.21 13:19:00,13:19:00,25
2026.02.21 13:20:00,13:20:00,19
2026.02.21 13:21:00,13:21:00,31
2026.02.21 13:22:00,13:22:00,12
2026.02.21 13:23:00,13:23:00,11
2026.02.21 13:28:00,13:28:00,10
2026.02.21 13:29:00,13:29:00,52
2026.02.21 13:30:00,13:30:00,13
2026.02.21 13:32:00,13:32:00,6
2026.02.21 13:35:00,13:35:00,11
2026.02.21 13:39:00,13:39:00,13
2026.02.21 13:40:00,13:40:00,7
2026.02.21 13:41:00,13:41:00,31
2026.02.21 13:42:00,13:42:00,51
2026.02.21 13:43:00,13:43:00,12
2026.02.21 13:44:00,13:44:00,13
2026.02.21 13:46:00,13:46:00,8
2026.02.21 13:49:00,13:49:00,68
2026.02.21 13:50:00,13:50:00,37
2026.02.21 13:54:00,13:54:00,10
2026.02.21 13:55:00,13:55:00,12
2026.02.21 13:56:00,13:56:00,10
2026.02.21 13:58:00,13:58:00,26
2026.02.21 14:00:00,14:00:00,64
2026.02.21 14:01:00,14:01:00,54
2026.02.21 14:02:00,14:02:00,3
2026.02.21 14:08:00,14:08:00,22
2026.02.21 14:09:00,14:09:00,27
2026.02.21 14:10:00,14:10:00,14
2026.02.21 14:15:00,14:15:00,18
2026.02.21 14:16:00,14:16:00,49
2026.02.21 14:17:00,14:17:00,32
2026.02.21 14:18:00,14:18:00,20
2026.02.21 14:19:00,14:19:00,20
2026.02.21 14:20:00,14:20:00,17
2026.02.21 14:21:00,14:21:00,35
2026.02.21 14:22:00,14:22:00,29
2026.02.21 14:23:00,14:23:00,17
2026.02.21 14:24:00,14:24:00,34
2026.02.21 14:25:00,14:25:00,69
2026.02.21 14:26:00,14:26:00,98
2026.02.21 14:27:00,14:27:00,10
2026.02.21 14:53:00,14:53:00,10
2026.02.21 14:54:00,14:54:00,11
2026.02.21 14:55:00,14:55:00,70
2026.02.21 14:56:00,14:56:00,75
2026.02.21 14:57:00,14:57:00,35
2026.02.21 15:04:00,15:04:00,11
2026.02.21 15:06:00,15:06:00,44
2026.02.21 15:07:00,15:07:00,26
2026.02.21 15:08:00,15:08:00,7
2026.02.21 15:13:00,15:13:00,35
2026.02.21 15:15:00,15:15:00,19
2026.02.21 15:16:00,15:16:00,10
2026.02.21 15:20:00,15:20:00,17
2026.02.21 15:22:00,15:22:00,21
2026.02.21 15:23:00,15:23:00,37
2026.02.21 15:24:00,15:24:00,33
2026.02.21 15:27:00,15:27:00,25
2026.02.21 15:28:00,15:28:00,15
2026.02.21 15:29:00,15:29:00,28
2026.02.21 15:30:00,15:30:00,27
2026.02.21 15:31:00,15:31:00,24
2026.02.21 15:34:00,15:34:00,37
2026.02.21 15:35:00,15:35:00,22
2026.02.21 15:36:00,15:36:00,33
2026.02.21 15:37:00,15:37:00,14
2026.02.21 15:38:00,15:38:00,13
2026.02.21 15:39:00,15:39:00,51
2026.02.21 15:40:00,15:40:00,44
2026.02.21 15:42:00,15:42:00,15
2026.02.21 15:43:00,15:43:00,56
2026.02.21 15:44:00,15:44:00,32
2026.02.21 15:45:00,15:45:00,22
2026.02.21 15:46:00,15:46:00,25
2026.02.21 15:47:00,15:47:00,30
2026.02.21 15:48:00,15:48:00,11
2026.02.21 15:50:00,15:50:00,34
2026.02.21 15:51:00,15:51:00,27
2026.02.21 15:52:00,15:52:00,14
2026.02.21 15:55:00,15:55:00,19
2026.02.21 15:56:00,15:56:00,57
2026.02.21 15:57:00,15:57:00,55
2026.02.21 15:58:00,15:58:00,22
2026.02.21 16:00:00,16:00:00,59
2026.02.21 16:01:00,16:01:00,114
2026.02.21 16:02:00,16:02:00,53
2026.02.21 16:03:00,16:03:00,11
2026.02.21 16:04:00,16:04:00,13
2026.02.21 16:05:00,16:05:00,30
2026.02.21 16:08:00,16:08:00,39
2026.02.21 16:10:00,16:10:00,29
2026.02.21 16:11:00,16:11:00,10
2026.02.21 16:12:00,16:12:00,9
2026.02.21 16:13:00,16:13:00,10
2026.02.21 16:14:00,16:14:00,12
2026.02.21 16:15:00,16:15:00,12
2026.02.21 16:16:00,16:16:00,3
2026.02.21 16:19:00,16:19:00,36
2026.02.21 16:23:00,16:23:00,32
2026.02.21 16:24:00,16:24:00,11
2026.02.21 16:29:00,16:29:00,21
2026.02.21 16:37:00,16:37:00,13
2026.02.21 16:38:00,16:38:00,24
2026.02.21 16:41:00,16:41:00,11
2026.02.21 16:47:00,16:47:00,11
2026.02.21 16:49:00,16:49:00,28
2026.02.21 16:55:00,16:55:00,28
2026.02.21 16:56:00,16:56:00,48
2026.02.21 16:57:00,16:57:00,24
2026.02.21 16:58:00,16:58:00,40
2026.02.21 16:59:00,16:59:00,33
2026.02.21 17:01:00,17:01:00,40
2026.02.21 17:02:00,17:02:00,23
2026.02.21 17:03:00,17:03:00,10
2026.02.21 17:05:00,17:05:00,20
2026.02.21 17:07:00,17:07:00,7
2026.02.21 17:08:00,17:08:00,10
2026.02.21 17:09:00,17:09:00,10
2026.02.21 17:10:00,17:10:00,25
2026.02.21 17:11:00,17:11:00,17
2026.02.21 17:14:00,17:14:00,21
2026.02.21 17:15:00,17:15:00,60
2026.02.21 17:16:00,17:16:00,24
2026.02.21 17:19:00,17:19:00,11
2026.02.21 17:20:00,17:20:00,40
2026.02.21 17:21:00,17:21:00,16
2026.02.21 17:22:00,17:22:00,20
2026.02.21 17:23:00,17:23:00,12
2026.02.21 17:26:00,17:26:00,11
2026.02.21 17:28:00,17:28:00,20
2026.02.21 17:29:00,17:29:00,1
2026.02.21 17:31:00,17:31:00,12
2026.02.21 17:34:00,17:34:00,43
2026.02.21 17:35:00,17:35:00,39
2026.02.21 17:36:00,17:36:00,30
2026.02.21 17:37:00,17:37:00,40
2026.02.21 17:38:00,17:38:00,53
2026.02.21 17:39:00,17:39:00,53
2026.02.21 17:40:00,17:40:00,65
2026.02.21 17:41:00,17:41:00,51
2026.02.21 17:42:00,17:42:00,56
2026.02.21 17:43:00,17:43:00,10
2026.02.21 17:44:00,17:44:00,10
2026.02.21 17:45:00,17:45:00,41
2026.02.21 17:47:00,17:47:00,11
2026.02.21 17:48:00,17:48:00,56
2026.02.21 17:49:00,17:49:00,41
2026.02.21 17:50:00,17:50:00,29
2026.02.21 17:51:00,17:51:00,67
2026.02.21 17:52:00,17:52:00,21
2026.02.21 17:53:00,17:53:00,58
2026.02.21 17:54:00,17:54:00,29
2026.02.21 17:56:00,17:56:00,17
2026.02.21 17:57:00,17:57:00,10
2026.02.21 17:58:00,17:58:00,44
2026.02.21 17:59:00,17:59:00,23
2026.02.21 18:00:00,18:00:00,66
2026.02.21 18:01:00,18:01:00,29
2026.02.21 18:03:00,18:03:00,24
2026.02.21 18:04:00,18:04:00,17
2026.02.21 18:07:00,18:07:00,13
2026.02.21 18:09:00,18:09:00,15
2026.02.21 18:10:00,18:10:00,52
2026.02.21 18:11:00,18:11:00,40
2026.02.21 18:12:00,18:12:00,16
2026.02.21 18:13:00,18:13:00,58
2026.02.21 18:14:00,18:14:00,19
2026.02.21 18:19:00,18:19:00,19
2026.02.21 18:20:00,18:20:00,36
2026.02.21 18:21:00,18:21:00,14
2026.02.21 18:24:00,18:24:00,16
2026.02.21 18:25:00,18:25:00,43
2026.02.21 18:26:00,18:26:00,60
2026.02.21 18:27:00,18:27:00,78
2026.02.21 18:28:00,18:28:00,54
2026.02.21 18:29:00,18:29:00,60
2026.02.21 18:30:00,18:30:00,60
2026.02.21 18:31:00,18:31:00,67
2026.02.21 18:32:00,18:32:00,54
2026.02.21 18:34:00,18:34:00,28
2026.02.21 18:36:00,18:36:00,18
2026.02.21 18:37:00,18:37:00,27
2026.02.21 18:38:00,18:38:00,45
2026.02.21 18:39:00,18:39:00,24
2026.02.21 18:40:00,18:40:00,23
2026.02.21 18:48:00,18:48:00,28
2026.02.21 18:49:00,18:49:00,33
2026.02.21 18:50:00,18:50:00,33
2026.02.21 18:51:00,18:51:00,30
2026.02.21 18:52:00,18:52:00,36
2026.02.21 18:57:00,18:57:00,27
2026.02.21 18:58:00,18:58:00,10
2026.02.21 18:59:00,18:59:00,26
2026.02.21 19:00:00,19:00:00,13
2026.02.21 19:05:00,19:05:00,10
2026.02.21 19:06:00,19:06:00,25
2026.02.21 19:07:00,19:07:00,32
2026.02.21 19:08:00,19:08:00,41
2026.02.21 19:10:00,19:10:00,23
2026.02.21 19:11:00,19:11:00,99
2026.02.21 19:12:00,19:12:00,47
2026.02.21 19:13:00,19:13:00,56
2026.02.21 19:14:00,19:14:00,104
2026.02.21 19:15:00,19:15:00,14
2026.02.21 19:16:00,19:16:00,47
2026.02.21 19:18:00,19:18:00,75
2026.02.21 19:19:00,19:19:00,17
2026.02.21 19:20:00,19:20:00,85
2026.02.21 19:21:00,19:21:00,102
2026.02.21 19:22:00,19:22:00,91
2026.02.21 19:23:00,19:23:00,102
2026.02.21 19:24:00,19:24:00,36
2026.02.21 19:25:00,19:25:00,13
2026.02.21 19:26:00,19:26:00,10
2026.02.21 19:28:00,19:28:00,37
2026.02.21 19:29:00,19:29:00,109
2026.02.21 19:30:00,19:30:00,106
2026.02.21 19:31:00,19:31:00,88
2026.02.21 19:32:00,19:32:00,70
2026.02.21 19:33:00,19:33:00,97
2026.02.21 19:34:00,19:34:00,92
2026.02.21 19:35:00,19:35:00,84
2026.02.21 19:36:00,19:36:00,52
2026.02.21 19:37:00,19:37:00,10
2026.02.21 19:42:00,19:42:00,25
2026.02.21 19:43:00,19:43:00,93
2026.02.21 19:44:00,19:44:00,2
2026.02.21 19:45:00,19:45:00,43
2026.02.21 19:46:00,19:46:00,21
2026.02.21 20:28:00,20:28:00,10
2026.02.21 21:57:00,21:57:00,50
2026.02.21 21:58:00,21:58:00,94
2026.02.21 22:01:00,22:01:00,15
2026.02.21 22:27:00,22:27:00,23
2026.02.21 22:28:00,22:28:00,102
2026.02.21 22:29:00,22:29:00,68
2026.02.21 22:30:00,22:30:00,107
2026.02.21 22:31:00,22:31:00,106
2026.02.21 22:32:00,22:32:00,87
2026.02.21 22:33:00,22:33:00,63
2026.02.21 22:34:00,22:34:00,33
2026.02.21 22:35:00,22:35:00,46
2026.02.21 22:36:00,22:36:00,33
2026.02.21 22:37:00,22:37:00,22
2026.02.21 22:38:00,22:38:00,30
2026.02.21 22:41:00,22:41:00,15
2026.02.21 22:42:00,22:42:00,60
2026.02.21 22:43:00,22:43:00,18
2026.02.21 22:44:00,22:44:00,69
2026.02.21 22:45:00,22:45:00,36
2026.02.21 22:46:00,22:46:00,47
2026.02.21 22:47:00,22:47:00,10
2026.02.21 22:48:00,22:48:00,27
2026.02.21 22:49:00,22:49:00,10
2026.02.21 22:50:00,22:50:00,20
2026.02.22 00:32:00,00:32:00,14
2026.02.22 00:33:00,00:33:00,25
2026.02.22 00:57:00,00:57:00,18
2026.02.22 01:01:00,01:01:00,17
2026.02.22 01:03:00,01:03:00,37
2026.02.22 01:33:00,01:33:00,30
2026.02.22 01:34:00,01:34:00,6
2026.02.22 01:47:00,01:47:00,62
2026.02.22 02:07:00,02:07:00,28
2026.02.22 02:08:00,02:08:00,14
2026.02.22 02:09:00,02:09:00,26
2026.02.22 10:02:00,10:02:00,11
2026.02.22 10:03:00,10:03:00,24
2026.02.22 10:08:00,10:08:00,15
2026.02.22 10:09:00,10:09:00,2
2026.02.22 10:10:00,10:10:00,8
2026.02.22 10:11:00,10:11:00,20
2026.02.22 10:13:00,10:13:00,33
2026.02.22 10:14:00,10:14:00,3
2026.02.22 10:27:00,10:27:00,10
2026.02.22 11:43:00,11:43:00,13
2026.02.22 11:45:00,11:45:00,61
2026.02.22 11:46:00,11:46:00,17
2026.02.22 11:47:00,11:47:00,50
2026.02.22 11:48:00,11:48:00,14
2026.02.22 11:49:00,11:49:00,35
2026.02.22 11:50:00,11:50:00,27
2026.02.22 11:55:00,11:55:00,42
2026.02.22 11:56:00,11:56:00,47
2026.02.22 11:57:00,11:57:00,42
2026.02.22 11:58:00,11:58:00,19
2026.02.22 11:59:00,11:59:00,66
2026.02.22 12:00:00,12:00:00,109
2026.02.22 12:01:00,12:01:00,108
2026.02.22 12:02:00,12:02:00,43
